distinct_routes_count = data['Route'].nunique(),Departing Port,Arriving Port,Airline,Year,Cancellations,Departures On Time,Arrivals On Time,Departures Delayed,Arrivals Delayed
Adelaide-Canberra, Adelaide ,Canberra,QantasLink,2022,7,892,861,117,148
Adelaide-Canberra, Adelaide ,Canberra,Virgin Australia,2022,8,159,170,88,77
Adelaide-Darwin, Adelaide ,Darwin,Jetstar,2022,0,36,28,16,24
Adelaide-Darwin,Adelaide,Darwin,QantasLink,2022,1,94,59,21,56
Adelaide-Darwin,Adelaide,Darwin,Virgin Australia,2022,0,20,17,7,10
Adelaide-Gold Coast,Adelaide,Gold Coast,Jetstar,2022,6,263,252,66,77
Adelaide-Gold Coast,Adelaide,Gold Coast,Virgin Australia,2022,8,328,332,99,95
Adelaide-Melbourne,Adelaide,Melbourne,Jetstar,2022,78,656,714,481,423
Adelaide-Melbourne,Adelaide,Melbourne,Qantas,2022,62,1935,1972,872,835
Adelaide-Melbourne,Adelaide,Melbourne,QantasLink,2022,11,120,110,24,34
Adelaide-Melbourne,Adelaide,Melbourne,Rex Airlines,2022,2,533,536,140,137
Adelaide-Melbourne,Adelaide,Melbourne,Virgin Australia,2022,69,1986,2050,1058,994
Adelaide-Perth,Adelaide,Perth,Jetstar,2022,13,225,227,76,74
Adelaide-Perth,Adelaide,Perth,Qantas,2022,5,836,866,286,256
Adelaide-Perth,Adelaide,Perth,Virgin Australia,2022,5,111,113,110,108
Adelaide-Perth,Adelaide,Perth,Virgin Australia Regional Airlines,2022,54,171,224,297,244
Adelaide-Port Lincoln,Adelaide,Port Lincoln,QantasLink,2022,53,1273,1293,240,220
Adelaide-Port Lincoln,Adelaide,Port Lincoln,Rex Airlines,2022,77,1339,1243,496,592
Adelaide-Sydney,Adelaide,Sydney,Jetstar,2022,129,724,711,346,359
Adelaide-Sydney,Adelaide,Sydney,Qantas,2022,49,1630,1667,950,913
Adelaide-Sydney,Adelaide,Sydney,Virgin Australia,2022,77,1074,1059,653,668
Albury-Sydney,Albury,Sydney,QantasLink,2022,22,870,872,283,281
Albury-Sydney,Albury,Sydney,Rex Airlines,2022,37,1046,1001,306,351
Alice Springs-Adelaide,Alice Springs,Adelaide,Qantas,2022,1,14,12,5,7
Alice Springs-Adelaide,Alice Springs,Adelaide,QantasLink,2022,3,330,352,180,158
Alice Springs-Adelaide,Alice Springs,Adelaide,Virgin Australia,2022,0,74,82,73,65
All Ports-All Ports,All Ports,All Ports,Jetstar,2022,5401,45338,46963,30808,29183
All Ports-All Ports,All Ports,All Ports,Qantas,2022,3191,61815,62209,28725,28331
All Ports-All Ports,All Ports,All Ports,QantasLink,2022,4621,97609,97836,32078,31851
All Ports-All Ports,All Ports,All Ports,Rex Airlines,2022,1503,56662,54800,19171,21033
All Ports-All Ports,All Ports,All Ports,Skytrans,2022,29,621,634,174,161
All Ports-All Ports,All Ports,All Ports,Virgin Australia,2022,4729,87726,87378,42137,42485
All Ports-All Ports,All Ports,All Ports,Virgin Australia Regional Airlines,2022,331,4029,4148,2284,2165
Armidale-Sydney,Armidale,Sydney,QantasLink,2022,80,921,911,169,179
Armidale-Sydney,Armidale,Sydney,Rex Airlines,2022,24,532,447,256,341
Ballina-Sydney,Ballina,Sydney,Jetstar,2022,14,451,436,371,386
Ballina-Sydney,Ballina,Sydney,QantasLink,2022,31,721,684,311,348
Ballina-Sydney,Ballina,Sydney,Rex Airlines,2022,0,1,1,1,1
Ballina-Sydney,Ballina,Sydney,Virgin Australia,2022,17,340,335,231,236
Brisbane-Adelaide,Brisbane,Adelaide,Jetstar,2022,26,182,203,179,158
Brisbane-Adelaide,Brisbane,Adelaide,Qantas,2022,1,388,391,88,85
Brisbane-Adelaide,Brisbane,Adelaide,QantasLink,2022,7,785,659,345,471
Brisbane-Adelaide,Brisbane,Adelaide,Virgin Australia,2022,59,1055,1120,450,385
Brisbane-Cairns,Brisbane,Cairns,Jetstar,2022,29,527,543,390,374
Brisbane-Cairns,Brisbane,Cairns,Qantas,2022,0,922,960,264,226
Brisbane-Cairns,Brisbane,Cairns,QantasLink,2022,2,243,270,223,196
Brisbane-Cairns,Brisbane,Cairns,Virgin Australia,2022,11,1087,1102,516,501
Brisbane-Canberra,Brisbane,Canberra,Jetstar,2022,2,251,267,107,91
Brisbane-Canberra,Brisbane,Canberra,Qantas,2022,7,149,153,17,13
Brisbane-Canberra,Brisbane,Canberra,QantasLink,2022,41,1163,1142,504,525
Brisbane-Canberra,Brisbane,Canberra,Virgin Australia,2022,32,820,871,322,271
Brisbane-Darwin,Brisbane,Darwin,Jetstar,2022,11,158,171,80,67
Brisbane-Darwin,Brisbane,Darwin,Qantas,2022,2,192,196,62,58
Brisbane-Darwin,Brisbane,Darwin,QantasLink,2022,0,69,93,108,84
Brisbane-Darwin,Brisbane,Darwin,Virgin Australia,2022,2,278,303,144,119
Brisbane-Emerald,Brisbane,Emerald,QantasLink,2022,14,1157,1157,205,205
Brisbane-Emerald,Brisbane,Emerald,Virgin Australia,2022,0,234,234,80,80
Brisbane-Gladstone,Brisbane,Gladstone,QantasLink,2022,69,1101,1111,341,331
Brisbane-Gladstone,Brisbane,Gladstone,Virgin Australia,2022,14,453,426,150,177
Brisbane-Hamilton Island,Brisbane,Hamilton Island,Qantas,2022,0,216,211,39,44
Brisbane-Hamilton Island,Brisbane,Hamilton Island,Virgin Australia,2022,7,353,353,89,89
Brisbane-Hobart,Brisbane,Hobart,Jetstar,2022,1,222,235,70,57
Brisbane-Hobart,Brisbane,Hobart,QantasLink,2022,3,191,187,58,62
Brisbane-Hobart,Brisbane,Hobart,Virgin Australia,2022,10,427,440,157,144
Brisbane-Launceston,Brisbane,Launceston,Jetstar,2022,3,150,154,111,107
Brisbane-Launceston,Brisbane,Launceston,Virgin Australia,2022,2,189,190,55,54
Brisbane-Mackay,Brisbane,Mackay,Jetstar,2022,9,182,182,140,140
Brisbane-Mackay,Brisbane,Mackay,Qantas,2022,6,915,942,315,288
Brisbane-Mackay,Brisbane,Mackay,QantasLink,2022,3,106,102,30,34
Brisbane-Mackay,Brisbane,Mackay,Virgin Australia,2022,25,963,919,581,625
Brisbane-Melbourne,Brisbane,Melbourne,Jetstar,2022,200,918,996,649,571
Brisbane-Melbourne,Brisbane,Melbourne,Qantas,2022,82,2894,2869,1149,1174
Brisbane-Melbourne,Brisbane,Melbourne,Rex Airlines,2022,12,508,512,181,177
Brisbane-Melbourne,Brisbane,Melbourne,Virgin Australia,2022,158,2660,2549,1636,1747
Brisbane-Mount Isa,Brisbane,Mount Isa,Qantas,2022,0,427,433,42,36
Brisbane-Mount Isa,Brisbane,Mount Isa,QantasLink,2022,3,86,89,49,46
Brisbane-Mount Isa,Brisbane,Mount Isa,Virgin Australia,2022,0,117,87,39,69
Brisbane-Newcastle,Brisbane,Newcastle,Jetstar,2022,10,495,492,145,148
Brisbane-Newcastle,Brisbane,Newcastle,QantasLink,2022,92,1117,1141,329,305
Brisbane-Newcastle,Brisbane,Newcastle,Virgin Australia,2022,13,692,623,282,351
Brisbane-Perth,Brisbane,Perth,Jetstar,2022,10,115,131,139,123
Brisbane-Perth,Brisbane,Perth,Qantas,2022,21,1239,1191,515,563
Brisbane-Perth,Brisbane,Perth,Virgin Australia,2022,32,800,895,538,443
Brisbane-Proserpine,Brisbane,Proserpine,Jetstar,2022,7,267,257,123,133
Brisbane-Proserpine,Brisbane,Proserpine,QantasLink,2022,8,253,234,51,70
Brisbane-Proserpine,Brisbane,Proserpine,Virgin Australia,2022,8,346,348,94,92
Brisbane-Rockhampton,Brisbane,Rockhampton,QantasLink,2022,56,1444,1451,370,363
Brisbane-Rockhampton,Brisbane,Rockhampton,Virgin Australia,2022,8,1021,778,529,772
Brisbane-Sydney,Brisbane,Sydney,Jetstar,2022,268,996,1036,652,612
Brisbane-Sydney,Brisbane,Sydney,Qantas,2022,266,4613,4453,1248,1408
Brisbane-Sydney,Brisbane,Sydney,Rex Airlines,2022,25,1159,1105,324,378
Brisbane-Sydney,Brisbane,Sydney,Virgin Australia,2022,342,3417,3273,1681,1825
Brisbane-Townsville,Brisbane,Townsville,Jetstar,2022,16,402,395,177,184
Brisbane-Townsville,Brisbane,Townsville,Qantas,2022,5,783,809,272,246
Brisbane-Townsville,Brisbane,Townsville,QantasLink,2022,3,330,307,125,148
Brisbane-Townsville,Brisbane,Townsville,Virgin Australia,2022,46,1000,977,540,563
Broome-Perth,Broome,Perth,Qantas,2022,3,62,69,61,54
Broome-Perth,Broome,Perth,QantasLink,2022,28,518,539,310,289
Broome-Perth,Broome,Perth,Virgin Australia,2022,10,92,113,110,89
Broome-Perth,Broome,Perth,Virgin Australia Regional Airlines,2022,32,225,272,201,154
Cairns-Brisbane,Cairns,Brisbane,Jetstar,2022,24,581,540,336,377
Cairns-Brisbane,Cairns,Brisbane,Qantas,2022,2,1004,1000,177,181
Cairns-Brisbane,Cairns,Brisbane,QantasLink,2022,4,202,208,263,257
Cairns-Brisbane,Cairns,Brisbane,Virgin Australia,2022,10,1115,1227,487,375
Cairns-Gold Coast,Cairns,Gold Coast,Jetstar,2022,1,53,55,50,48
Cairns-Gold Coast,Cairns,Gold Coast,Virgin Australia,2022,0,25,24,5,6
Cairns-Melbourne,Cairns,Melbourne,Jetstar,2022,49,640,699,466,407
Cairns-Melbourne,Cairns,Melbourne,Qantas,2022,2,282,264,175,193
Cairns-Melbourne,Cairns,Melbourne,Virgin Australia,2022,12,432,416,320,336
Cairns-Sydney,Cairns,Sydney,Jetstar,2022,65,622,651,396,367
Cairns-Sydney,Cairns,Sydney,Qantas,2022,2,366,346,269,289
Cairns-Sydney,Cairns,Sydney,Virgin Australia,2022,15,684,666,228,246
Cairns-Townsville,Cairns,Townsville,QantasLink,2022,51,1482,1488,182,176
Cairns-Townsville,Cairns,Townsville,Rex Airlines,2022,9,148,149,25,24
Canberra-Adelaide,Canberra,Adelaide,QantasLink,2022,9,792,741,213,264
Canberra-Adelaide,Canberra,Adelaide,Virgin Australia,2022,8,169,161,78,86
Canberra-Brisbane,Canberra,Brisbane,Jetstar,2022,2,221,242,136,115
Canberra-Brisbane,Canberra,Brisbane,Qantas,2022,7,149,150,16,15
Canberra-Brisbane,Canberra,Brisbane,QantasLink,2022,52,1188,1207,466,447
Canberra-Brisbane,Canberra,Brisbane,Virgin Australia,2022,31,849,888,294,255
Canberra-Gold Coast,Canberra,Gold Coast,Jetstar,2022,5,72,86,92,78
Canberra-Gold Coast,Canberra,Gold Coast,QantasLink,2022,0,11,14,11,8
Canberra-Gold Coast,Canberra,Gold Coast,Virgin Australia,2022,1,255,256,96,95
Canberra-Melbourne,Canberra,Melbourne,Jetstar,2022,16,174,197,176,153
Canberra-Melbourne,Canberra,Melbourne,Qantas,2022,2,22,25,11,8
Canberra-Melbourne,Canberra,Melbourne,QantasLink,2022,149,1993,1957,669,705
Canberra-Melbourne,Canberra,Melbourne,Rex Airlines,2022,1,268,259,97,106
Canberra-Melbourne,Canberra,Melbourne,Virgin Australia,2022,19,860,865,502,497
Canberra-Sydney,Canberra,Sydney,QantasLink,2022,508,3407,3293,1122,1236
Canberra-Sydney,Canberra,Sydney,Virgin Australia,2022,116,2180,2199,623,604
Coffs Harbour-Sydney,Coffs Harbour,Sydney,QantasLink,2022,28,983,943,324,364
Coffs Harbour-Sydney,Coffs Harbour,Sydney,Rex Airlines,2022,14,1065,973,368,460
Darwin-Adelaide,Darwin,Adelaide,Jetstar,2022,0,24,34,28,18
Darwin-Adelaide,Darwin,Adelaide,QantasLink,2022,1,92,107,24,9
Darwin-Adelaide,Darwin,Adelaide,Virgin Australia,2022,0,21,26,5,0
Darwin-Brisbane,Darwin,Brisbane,Jetstar,2022,11,127,122,111,116
Darwin-Brisbane,Darwin,Brisbane,Qantas,2022,3,129,123,124,130
Darwin-Brisbane,Darwin,Brisbane,QantasLink,2022,0,158,156,20,22
Darwin-Brisbane,Darwin,Brisbane,Virgin Australia,2022,4,214,280,205,139
Darwin-Melbourne,Darwin,Melbourne,Jetstar,2022,12,100,110,183,173
Darwin-Melbourne,Darwin,Melbourne,Qantas,2022,3,249,264,91,76
Darwin-Melbourne,Darwin,Melbourne,Virgin Australia,2022,7,155,186,197,166
Darwin-Perth,Darwin,Perth,Qantas,2022,0,101,110,46,37
Darwin-Perth,Darwin,Perth,QantasLink,2022,5,88,107,130,111
Darwin-Perth,Darwin,Perth,Virgin Australia,2022,0,48,48,25,25
Darwin-Perth,Darwin,Perth,Virgin Australia Regional Airlines,2022,6,128,138,70,60
Darwin-Sydney,Darwin,Sydney,Jetstar,2022,12,48,69,107,86
Darwin-Sydney,Darwin,Sydney,Qantas,2022,3,149,140,172,181
Darwin-Sydney,Darwin,Sydney,Virgin Australia,2022,2,85,115,97,67
Devonport-Melbourne,Devonport,Melbourne,QantasLink,2022,2,164,160,48,52
Devonport-Melbourne,Devonport,Melbourne,Rex Airlines,2022,6,65,62,27,30
Dubbo-Sydney,Dubbo,Sydney,QantasLink,2022,48,967,1001,271,237
Dubbo-Sydney,Dubbo,Sydney,Rex Airlines,2022,10,1063,985,354,432
Emerald-Brisbane,Emerald,Brisbane,QantasLink,2022,17,1090,1104,267,253
Emerald-Brisbane,Emerald,Brisbane,Virgin Australia,2022,0,254,256,60,58
Gladstone-Brisbane,Gladstone,Brisbane,QantasLink,2022,76,1148,1148,284,284
Gladstone-Brisbane,Gladstone,Brisbane,Virgin Australia,2022,15,428,317,174,285
Gold Coast-Adelaide,Gold Coast,Adelaide,Jetstar,2022,6,234,247,95,82
Gold Coast-Adelaide,Gold Coast,Adelaide,Virgin Australia,2022,9,277,266,149,160
Gold Coast-Cairns,Gold Coast,Cairns,Jetstar,2022,2,78,71,22,29
Gold Coast-Cairns,Gold Coast,Cairns,Virgin Australia,2022,0,24,26,7,5
Gold Coast-Canberra,Gold Coast,Canberra,Jetstar,2022,2,78,94,87,71
Gold Coast-Canberra,Gold Coast,Canberra,QantasLink,2022,0,12,11,10,11
Gold Coast-Canberra,Gold Coast,Canberra,Virgin Australia,2022,1,242,238,109,113
Gold Coast-Melbourne,Gold Coast,Melbourne,Jetstar,2022,227,1406,1409,863,860
Gold Coast-Melbourne,Gold Coast,Melbourne,Qantas,2022,3,304,326,171,149
Gold Coast-Melbourne,Gold Coast,Melbourne,QantasLink,2022,3,83,92,70,61
Gold Coast-Melbourne,Gold Coast,Melbourne,Rex Airlines,2022,0,270,252,118,136
Gold Coast-Melbourne,Gold Coast,Melbourne,Virgin Australia,2022,92,2025,2193,1144,976
Gold Coast-Sydney,Gold Coast,Sydney,Jetstar,2022,284,1724,1692,916,948
Gold Coast-Sydney,Gold Coast,Sydney,Qantas,2022,6,714,632,319,401
Gold Coast-Sydney,Gold Coast,Sydney,QantasLink,2022,15,147,150,118,115
Gold Coast-Sydney,Gold Coast,Sydney,Rex Airlines,2022,3,281,295,93,79
Gold Coast-Sydney,Gold Coast,Sydney,Virgin Australia,2022,114,2394,2369,1172,1197
Hamilton Island-Brisbane,Hamilton Island,Brisbane,Qantas,2022,0,171,183,82,70
Hamilton Island-Brisbane,Hamilton Island,Brisbane,Virgin Australia,2022,6,294,328,147,113
Hamilton Island-Sydney,Hamilton Island,Sydney,Jetstar,2022,8,114,114,154,154
Hamilton Island-Sydney,Hamilton Island,Sydney,Qantas,2022,4,211,216,154,149
Hamilton Island-Sydney,Hamilton Island,Sydney,Virgin Australia,2022,10,211,185,124,150
Hobart-Brisbane,Hobart,Brisbane,Jetstar,2022,1,191,190,101,102
Hobart-Brisbane,Hobart,Brisbane,QantasLink,2022,7,161,167,84,78
Hobart-Brisbane,Hobart,Brisbane,Virgin Australia,2022,11,360,350,222,232
Hobart-Melbourne,Hobart,Melbourne,Jetstar,2022,105,894,926,702,670
Hobart-Melbourne,Hobart,Melbourne,Qantas,2022,6,219,222,111,108
Hobart-Melbourne,Hobart,Melbourne,QantasLink,2022,39,597,584,346,359
Hobart-Melbourne,Hobart,Melbourne,Virgin Australia,2022,21,989,861,577,705
Hobart-Sydney,Hobart,Sydney,Jetstar,2022,45,563,545,314,332
Hobart-Sydney,Hobart,Sydney,Qantas,2022,1,209,225,127,111
Hobart-Sydney,Hobart,Sydney,QantasLink,2022,25,443,394,193,242
Hobart-Sydney,Hobart,Sydney,Virgin Australia,2022,32,580,535,259,304
Kalgoorlie-Perth,Kalgoorlie,Perth,Qantas,2022,8,149,181,135,103
Kalgoorlie-Perth,Kalgoorlie,Perth,QantasLink,2022,18,362,381,190,171
Kalgoorlie-Perth,Kalgoorlie,Perth,Virgin Australia,2022,9,237,235,166,168
Kalgoorlie-Perth,Kalgoorlie,Perth,Virgin Australia Regional Airlines,2022,10,310,315,141,136
Karratha-Perth,Karratha,Perth,Qantas,2022,13,198,219,100,79
Karratha-Perth,Karratha,Perth,QantasLink,2022,30,848,952,495,391
Karratha-Perth,Karratha,Perth,Virgin Australia,2022,2,234,229,72,77
Karratha-Perth,Karratha,Perth,Virgin Australia Regional Airlines,2022,5,180,195,137,122
Launceston-Brisbane,Launceston,Brisbane,Jetstar,2022,7,104,122,156,138
Launceston-Brisbane,Launceston,Brisbane,Virgin Australia,2022,2,171,175,72,68
Launceston-Melbourne,Launceston,Melbourne,Jetstar,2022,47,462,528,555,489
Launceston-Melbourne,Launceston,Melbourne,QantasLink,2022,76,740,747,324,317
Launceston-Melbourne,Launceston,Melbourne,Virgin Australia,2022,14,918,859,274,333
Launceston-Sydney,Launceston,Sydney,Jetstar,2022,18,253,260,223,216
Launceston-Sydney,Launceston,Sydney,QantasLink,2022,5,187,208,111,90
Launceston-Sydney,Launceston,Sydney,Virgin Australia,2022,10,240,212,105,133
Mackay-Brisbane,Mackay,Brisbane,Jetstar,2022,15,146,154,175,167
Mackay-Brisbane,Mackay,Brisbane,Qantas,2022,12,895,912,331,314
Mackay-Brisbane,Mackay,Brisbane,QantasLink,2022,6,134,143,50,41
Mackay-Brisbane,Mackay,Brisbane,Virgin Australia,2022,29,958,1014,583,527
Melbourne-Adelaide,Melbourne,Adelaide,Jetstar,2022,70,724,753,421,392
Melbourne-Adelaide,Melbourne,Adelaide,Qantas,2022,47,1893,1917,928,904
Melbourne-Adelaide,Melbourne,Adelaide,QantasLink,2022,12,113,96,31,48
Melbourne-Adelaide,Melbourne,Adelaide,Rex Airlines,2022,1,498,486,176,188
Melbourne-Adelaide,Melbourne,Adelaide,Virgin Australia,2022,64,2100,1987,949,1062
Melbourne-Brisbane,Melbourne,Brisbane,Jetstar,2022,199,815,821,756,750
Melbourne-Brisbane,Melbourne,Brisbane,Qantas,2022,92,2786,2910,1247,1123
Melbourne-Brisbane,Melbourne,Brisbane,Rex Airlines,2022,6,561,534,131,158
Melbourne-Brisbane,Melbourne,Brisbane,Virgin Australia,2022,167,2932,2906,1365,1391
Melbourne-Cairns,Melbourne,Cairns,Jetstar,2022,43,614,683,498,429
Melbourne-Cairns,Melbourne,Cairns,Qantas,2022,0,298,331,161,128
Melbourne-Cairns,Melbourne,Cairns,Virgin Australia,2022,12,544,568,207,183
Melbourne-Canberra,Melbourne,Canberra,Jetstar,2022,17,196,205,154,145
Melbourne-Canberra,Melbourne,Canberra,Qantas,2022,2,21,25,12,8
Melbourne-Canberra,Melbourne,Canberra,QantasLink,2022,137,2042,2036,632,638
Melbourne-Canberra,Melbourne,Canberra,Rex Airlines,2022,1,294,280,70,84
Melbourne-Canberra,Melbourne,Canberra,Virgin Australia,2022,19,926,920,436,442
Melbourne-Darwin,Melbourne,Darwin,Jetstar,2022,8,159,157,127,129
Melbourne-Darwin,Melbourne,Darwin,Qantas,2022,2,168,202,172,138
Melbourne-Darwin,Melbourne,Darwin,Virgin Australia,2022,4,187,193,165,159
Melbourne-Devonport,Melbourne,Devonport,QantasLink,2022,2,166,169,46,43
Melbourne-Devonport,Melbourne,Devonport,Rex Airlines,2022,6,70,71,23,22
Melbourne-Gold Coast,Melbourne,Gold Coast,Jetstar,2022,217,1268,1342,1010,936
Melbourne-Gold Coast,Melbourne,Gold Coast,Qantas,2022,3,375,397,96,74
Melbourne-Gold Coast,Melbourne,Gold Coast,QantasLink,2022,2,105,104,48,49
Melbourne-Gold Coast,Melbourne,Gold Coast,Rex Airlines,2022,0,311,300,77,88
Melbourne-Gold Coast,Melbourne,Gold Coast,Virgin Australia,2022,88,2138,2231,1035,942
Melbourne-Hobart,Melbourne,Hobart,Jetstar,2022,100,897,929,707,675
Melbourne-Hobart,Melbourne,Hobart,Qantas,2022,4,214,222,119,111
Melbourne-Hobart,Melbourne,Hobart,QantasLink,2022,30,597,612,354,339
Melbourne-Hobart,Melbourne,Hobart,Virgin Australia,2022,19,1061,1002,506,565
Melbourne-Launceston,Melbourne,Launceston,Jetstar,2022,44,577,579,435,433
Melbourne-Launceston,Melbourne,Launceston,QantasLink,2022,63,779,762,304,321
Melbourne-Launceston,Melbourne,Launceston,Virgin Australia,2022,15,797,720,394,471
Melbourne-Mildura,Melbourne,Mildura,QantasLink,2022,34,828,811,430,447
Melbourne-Mildura,Melbourne,Mildura,Rex Airlines,2022,14,806,762,389,433
Melbourne-Newcastle,Melbourne,Newcastle,Jetstar,2022,9,354,350,199,203
Melbourne-Newcastle,Melbourne,Newcastle,QantasLink,2022,23,426,401,185,210
Melbourne-Newcastle,Melbourne,Newcastle,Virgin Australia,2022,3,271,255,113,129
Melbourne-Perth,Melbourne,Perth,Jetstar,2022,73,462,495,301,268
Melbourne-Perth,Melbourne,Perth,Qantas,2022,24,1330,1304,946,972
Melbourne-Perth,Melbourne,Perth,Virgin Australia,2022,47,1231,1392,725,564
Melbourne-Sunshine Coast,Melbourne,Sunshine Coast,Jetstar,2022,20,492,495,291,288
Melbourne-Sunshine Coast,Melbourne,Sunshine Coast,Qantas,2022,4,159,171,52,40
Melbourne-Sunshine Coast,Melbourne,Sunshine Coast,QantasLink,2022,9,169,157,82,94
Melbourne-Sunshine Coast,Melbourne,Sunshine Coast,Virgin Australia,2022,23,719,745,314,288
Melbourne-Sydney,Melbourne,Sydney,Jetstar,2022,650,2230,2381,1724,1573
Melbourne-Sydney,Melbourne,Sydney,Qantas,2022,959,6305,5948,2462,2819
Melbourne-Sydney,Melbourne,Sydney,Rex Airlines,2022,58,1610,1573,309,346
Melbourne-Sydney,Melbourne,Sydney,Virgin Australia,2022,717,6059,5529,2340,2870
Mildura-Melbourne,Mildura,Melbourne,QantasLink,2022,36,777,718,481,540
Mildura-Melbourne,Mildura,Melbourne,Rex Airlines,2022,16,846,781,341,406
Mount Isa-Brisbane,Mount Isa,Brisbane,Qantas,2022,3,389,414,77,52
Mount Isa-Brisbane,Mount Isa,Brisbane,QantasLink,2022,7,90,90,40,40
Mount Isa-Brisbane,Mount Isa,Brisbane,Virgin Australia,2022,0,98,72,58,84
Newcastle-Brisbane,Newcastle,Brisbane,Jetstar,2022,12,465,467,175,173
Newcastle-Brisbane,Newcastle,Brisbane,QantasLink,2022,110,1177,1193,258,242
Newcastle-Brisbane,Newcastle,Brisbane,Virgin Australia,2022,14,716,675,257,298
Newcastle-Melbourne,Newcastle,Melbourne,Jetstar,2022,21,314,351,234,197
Newcastle-Melbourne,Newcastle,Melbourne,QantasLink,2022,18,438,412,180,206
Newcastle-Melbourne,Newcastle,Melbourne,Virgin Australia,2022,3,220,189,164,195
Newman-Perth,Newman,Perth,Qantas,2022,10,204,193,53,64
Newman-Perth,Newman,Perth,QantasLink,2022,49,712,664,309,357
Newman-Perth,Newman,Perth,Virgin Australia,2022,12,183,179,85,89
Newman-Perth,Newman,Perth,Virgin Australia Regional Airlines,2022,14,275,263,103,115
Perth-Adelaide,Perth,Adelaide,Jetstar,2022,16,155,176,146,125
Perth-Adelaide,Perth,Adelaide,Qantas,2022,6,732,800,394,326
Perth-Adelaide,Perth,Adelaide,Virgin Australia,2022,4,160,150,62,72
Perth-Adelaide,Perth,Adelaide,Virgin Australia Regional Airlines,2022,48,297,279,168,186
Perth-Brisbane,Perth,Brisbane,Jetstar,2022,18,73,91,179,161
Perth-Brisbane,Perth,Brisbane,Qantas,2022,10,1234,1347,530,417
Perth-Brisbane,Perth,Brisbane,Virgin Australia,2022,38,758,989,556,325
Perth-Broome,Perth,Broome,Qantas,2022,2,90,102,35,23
Perth-Broome,Perth,Broome,QantasLink,2022,22,609,679,223,153
Perth-Broome,Perth,Broome,Virgin Australia,2022,10,109,126,92,75
Perth-Broome,Perth,Broome,Virgin Australia Regional Airlines,2022,30,272,296,157,133
Perth-Darwin,Perth,Darwin,Qantas,2022,0,111,113,36,34
Perth-Darwin,Perth,Darwin,QantasLink,2022,4,148,146,71,73
Perth-Darwin,Perth,Darwin,Virgin Australia,2022,0,46,44,27,29
Perth-Darwin,Perth,Darwin,Virgin Australia Regional Airlines,2022,5,125,136,74,63
Perth-Kalgoorlie,Perth,Kalgoorlie,Qantas,2022,6,218,215,67,70
Perth-Kalgoorlie,Perth,Kalgoorlie,QantasLink,2022,16,411,406,139,144
Perth-Kalgoorlie,Perth,Kalgoorlie,Virgin Australia,2022,8,320,305,84,99
Perth-Kalgoorlie,Perth,Kalgoorlie,Virgin Australia Regional Airlines,2022,9,346,327,106,125
Perth-Karratha,Perth,Karratha,Qantas,2022,13,253,250,46,49
Perth-Karratha,Perth,Karratha,QantasLink,2022,24,986,991,372,367
Perth-Karratha,Perth,Karratha,Virgin Australia,2022,2,259,249,47,57
Perth-Karratha,Perth,Karratha,Virgin Australia Regional Airlines,2022,4,217,192,99,124
Perth-Melbourne,Perth,Melbourne,Jetstar,2022,85,261,341,489,409
Perth-Melbourne,Perth,Melbourne,Qantas,2022,29,1460,1547,819,732
Perth-Melbourne,Perth,Melbourne,Virgin Australia,2022,57,1401,1483,623,541
Perth-Newman,Perth,Newman,Qantas,2022,7,227,231,33,29
Perth-Newman,Perth,Newman,QantasLink,2022,42,795,793,234,236
Perth-Newman,Perth,Newman,Virgin Australia,2022,10,229,217,41,53
Perth-Newman,Perth,Newman,Virgin Australia Regional Airlines,2022,11,302,292,77,87
Perth-Port Hedland,Perth,Port Hedland,Qantas,2022,8,344,354,106,96
Perth-Port Hedland,Perth,Port Hedland,QantasLink,2022,29,795,784,228,239
Perth-Port Hedland,Perth,Port Hedland,Virgin Australia,2022,5,136,136,41,41
Perth-Port Hedland,Perth,Port Hedland,Virgin Australia Regional Airlines,2022,17,304,294,112,122
